Gene.Model.ID	Gene.Symbol	Full.Name	Source	Chromosome	Start	End
Zm00001d051556	nced6	nine-cis-epoxycarotenoid dioxygenase6	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"162,737,448"	"162,739,364"
Zm00001d051568	tubtf6	TUB-transcription factor 6	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"162,975,759"	"162,979,667"
Zm00001d051569	bhlh11	bHLH-transcription factor 11	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"162,992,089"	"162,994,208"
Zm00001d051573	zhd17	ZF-HD-transcription factor 17	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"163,144,095"	"163,145,435"
Zm00001d051577	dof43	C2C2-Dof-transcription factor 43	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"163,295,675"	"163,298,554"
Zm00001d051589	rz567b(klc)			Chr4	"163,588,760"	"163,592,644"
Zm00001d051590	sdg117	set domain gene117	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"163,897,302"	"163,913,636"
Zm00001d051591	his2b5	histone 2B5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"163,976,517"	"163,976,981"
Zm00001d051600	nch1	NMCP/CRWN-Homologous1		Chr4	"164,094,048"	"164,100,719"
Zm00001d051632	arid3	ARID-transcription factor 3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"165,121,574"	"165,126,113"
Zm00001d051644	tola1	tola protein homolog1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"165,589,428"	"165,612,542"
Zm00001d051663	hagtf19	GNAT-transcription factor 19	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"165,937,945"	"165,938,436"
Zm00001d051666	invan1	invertase alkaline neutral1		Chr4	"166,118,999"	"166,121,899"
Zm00001d051684	col14	C2C2-CO-like-transcription factor 14	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"166,653,210"	"166,659,390"
Zm00001d051684	col9	C2C2-CO-like-transcription factor 9	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"166,653,210"	"166,659,390"
Zm00001d051685	ant2	adenine nucleotide translocator2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"166,706,837"	"166,709,814"
Zm00001d051688	fim1	fimbrin homolog1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"166,783,445"	"166,789,500"
Zm00001d051697	cadtfr7	CCAAT-DR1-transcription factor 7	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"167,044,925"	"167,045,719"
Zm00001d051700	dof9	C2C2-Dof-transcription factor 9	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"167,124,669"	"167,125,430"
Zm00001d051702	bsdtf4	BSD-transcription factor 4	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"167,217,231"	"167,220,804"
Zm00001d051739	bzip97	bZIP-transcription factor 97	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"168,580,085"	"168,580,537"
Zm00001d051749	hb115	Homeobox-transcription factor 115	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"168,776,069"	"168,778,157"
Zm00001d051754	aldh2	aldehyde dehydrogenase2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"168,916,658"	"168,926,460"
Zm00001d051788	myb142	MYB-transcription factor 142	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"169,863,214"	"169,864,538"
Zm00001d051804	gln5	glutamine synthetase5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"170,036,696"	"170,039,992"
Zm00001d051809	pco061578			Chr4	"170,142,800"	"170,148,637"
Zm00001d051812	hk6	histidine kinase6	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"170,321,473"	"170,328,486"
Zm00001d051847	natl1	nana2-like1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"172,100,463"	"172,103,469"
Zm00001d051848	phpt1	para-hydroxybenzoate-polyprenyltransferase1		Chr4	"172,178,900"	"172,182,412"
Zm00001d051849	jmj21	JUMONJI-transcription factor 21	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"172,182,519"	"172,202,452"
Zm00001d051859	cle24	clavata3/esr-related24	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"172,522,475"	"172,523,174"
Zm00001d051864	ppr521	pentatricopeptide repeat521	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"172,708,058"	"172,720,334"
Zm00001d051870	si683005e02		Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"172,950,400"	"172,953,761"
Zm00001d051872	pip1e	plasma membrane intrinsic protein1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"172,964,877"	"172,966,249"
Zm00001d051879	nactf26	NAC-transcription factor 26	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"173,236,782"	"173,241,210"
Zm00001d051891	lbd24	LBD-transcription factor 24	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"173,818,577"	"173,819,660"
Zm00001d051898	prh1	ser/thr protein phosphatase1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"173,925,846"	"173,928,349"
Zm00001d051911	iaa18	Aux/IAA-transcription factor 18	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"174,427,408"	"174,429,846"
Zm00001d051915	abc1	ABC(yeast) homolog1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"174,610,009"	"174,614,912"
Zm00001d051945	phos2	phosphate transporter2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"174,987,519"	"174,992,037"
Zm00001d051956	nactf51	NAC-transcription factor 51	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,257,867"	"175,260,077"
Zm00001d051959	jmj6	JUMONJI-transcription factor 6	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,347,420"	"175,358,199"
Zm00001d051961	jmj9	JUMONJI-transcription factor 9	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,383,401"	"175,397,333"
Zm00001d051964	jmj2	JUMONJI-transcription factor 2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,484,595"	"175,495,683"
Zm00001d051965	jmj4	JUMONJI-transcription factor 4	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,517,244"	"175,528,400"
Zm00001d051967	pza00271		Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,609,307"	"175,611,318"
Zm00001d051976	ss5	starch synthase5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,714,876"	"175,730,530"
Zm00001d051977	umc104a			Chr4	"175,738,176"	"175,743,156"
Zm00001d051981	gata4	C2C2-GATA-transcription factor 4	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"175,840,987"	"175,846,170"
Zm00001d051995	pcna2	proliferating cell nuclear antigen2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"176,048,087"	"176,049,833"
Zm00001d052010	umc19			Chr4	"176,412,462"	"176,414,889"
Zm00001d052018	dbptf1	DBP-transcription factor 1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"176,597,115"	"176,600,543"
Zm00001d052026	ereb15	AP2-EREBP-transcription factor 15	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"176,839,153"	"176,840,184"
Zm00001d052038	bhlh12	bHLH-transcription factor 12	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"177,039,742"	"177,043,438"
Zm00001d052060	trps10	trehalose-6-phosphate synthase10	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"178,019,071"	"178,023,237"
Zm00001d052067	stk3	serine-threonine kinase3		Chr4	"178,304,940"	"178,308,282"
Zm00001d052069	myb16	MYB-transcription factor 16	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"178,364,585"	"178,366,789"
Zm00001d052079	lkrsdh1	lysine-ketoglutarate reductase/saccharopine dehydrogenase1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"178,764,555"	"178,775,799"
Zm00001d052081	mterf14	mTERF protein domain21	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"178,936,233"	"178,939,151"
Zm00001d052087	ereb14	AP2-EREBP-transcription factor 14	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"179,070,181"	"179,072,822"
Zm00001d052101	cpn10	chaperonin10	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"179,536,713"	"179,538,773"
Zm00001d052102	ereb57	AP2-EREBP-transcription factor 57	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"179,564,558"	"179,565,262"
Zm00001d052110	o1	opaque endosperm1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"179,900,072"	"179,926,942"
Zm00001d052112	grftf10	GRF-transcription factor 10	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"180,147,356"	"180,150,053"
Zm00001d052133	hb83	Homeobox-transcription factor 83	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"180,558,735"	"180,563,266"
Zm00001d052136	acco20	1-aminocyclopropane-1-carboxylate oxidase20	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"180,604,677"	"180,607,029"
Zm00001d052139	nnr5	nitrate reductase5		Chr4	"180,632,525"	"180,635,840"
Zm00001d052152	ereb13	AP2-EREBP-transcription factor 13	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"181,353,441"	"181,354,229"
Zm00001d052165	nii2	nitrite reductase2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"181,552,730"	"181,556,339"
Zm00001d052167	ereb7	AP2-EREBP-transcription factor 7	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"181,560,436"	"181,561,128"
Zm00001d052174	cki6	cyclin-dependent kinase inhibitor6	v4	Chr4	"181,715,802"	"181,717,531"
Zm00001d052180	tu1	tunicate1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"181,857,308"	"181,864,042"
Zm00001d052185	cyc13	cyclin13	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"182,579,495"	"182,583,632"
Zm00001d052188	AFB5	NA	NA	NA	NA	NA
Zm00001d052192	bhlh36	bHLH-transcription factor 36	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"182,751,796"	"182,753,978"
Zm00001d052194	hsp22	heat shock protein22	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"182,772,609"	"182,773,786"
Zm00001d052215	aprl3	adenosine 5'-phosphosulfate reductase-like3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"183,479,773"	"183,481,948"
Zm00001d052216	rpl29	ribosomal protein L29	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"183,515,085"	"183,516,581"
Zm00001d052227	trpp4	trehalose-6-phosphate phosphatase4	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"183,819,885"	"183,822,900"
Zm00001d052229	ereb17	AP2-EREBP-transcription factor 17	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"183,995,749"	"183,996,699"
Zm00001d052231	cl32627_1e			Chr4	"184,152,128"	"184,156,210"
Zm00001d052232	umc1808			Chr4	"184,156,145"	"184,159,248"
Zm00001d052233	AY109534		Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"184,160,265"	"184,163,189"
Zm00001d052238	mmp3			Chr4	"184,344,859"	"184,345,623"
Zm00001d052240	ppr5	pentatricopeptide repeat 5	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"184,369,041"	"184,371,794"
Zm00001d052243	lac3	laccase3		Chr4	"184,464,169"	"184,467,579"
Zm00001d052254	bhlh155	bHLH-transcription factor 155	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"184,820,400"	"184,821,661"
Zm00001d052263	CL171_2			Chr4	"185,228,834"	"185,234,452"
Zm00001d052266	umc1476			Chr4	"185,249,435"	"185,254,161"
Zm00001d052268	gol1	goliath1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"185,307,585"	"185,310,033"
Zm00001d052269	pin3	PIN-formed protein3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"185,371,637"	"185,375,098"
Zm00001d052273	rop8	Rho-related protein from plants 8	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"185,525,524"	"185,529,258"
Zm00001d052288	e2f13	E2F-DP-transcription factor 213	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"186,086,302"	"186,089,507"
Zm00001d052289	pdh1	pyruvate dehydrogenase1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"186,090,480"	"186,095,214"
Zm00001d052316	fer1	ferritin1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"186,976,119"	"186,978,547"
Zm00001d052317	lbd25	LBD-transcription factor 25	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"186,984,558"	"187,006,976"
Zm00001d052334	bnl7.65			Chr4	"187,337,794"	"187,340,606"
Zm00001d052343	bnl10.05			Chr4	"187,573,638"	"187,579,315"
Zm00001d052355	wrky77	WRKY-transcription factor 77	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,043,994"	"188,045,262"
Zm00001d052357	wrky16	WRKY-transcription factor 16	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,104,225"	"188,107,989"
Zm00001d052358	wrky76	WRKY-transcription factor 76	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,123,494"	"188,124,602"
Zm00001d052365	ereb155	AP2-EREBP-transcription factor 155	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,309,258"	"188,309,908"
Zm00001d052376	ptk2	protein kinase homolog2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,525,182"	"188,530,268"
Zm00001d052380	scro1	scarecrow1	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,747,594"	"188,751,193"
Zm00001d052382	umc1899			Chr4	"188,774,627"	"188,776,099"
Zm00001d052385	c3h50	C3H-transcription factor 350	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"188,826,682"	"188,830,788"
Zm00001d052396	zhd18	ZF-HD-transcription factor 18	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"189,093,521"	"189,098,209"
Zm00001d052397	gl3	glossy3	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"189,105,110"	"189,106,135"
Zm00001d052399	Zm00001d052399			Chr4	"189,146,967"	"189,154,702"
Zm00001d052401	npi570			Chr4	"189,173,442"	"189,175,233"
Zm00001d052405	wri2	WRI1 transcription factor2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"189,190,071"	"189,194,808"
Zm00001d052431	gata30	C2C2-GATA-transcription factor 30	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"189,828,211"	"189,829,629"
Zm00001d052434	mfsd2	major facilitator superfamily defense2	Gene model association inferred from similarity with B73 RefGen_v3 gene models	Chr4	"189,873,712"	"189,877,696"
